wl,ref_1,GaAs_1,wl_bg,bg_1,ref_2,GaAs_2,bg_2
754.14,2.778455,-0.017537,754.14,-0.014905,2.761019,-0.013918,-0.019511
754.16,2.781087,-0.012602,754.16,-0.01655,2.767598,-0.010629,-0.013918
754.18,2.781087,-0.015234,754.18,-0.017537,2.768256,-0.012931,-0.024117
754.2,2.772862,-0.020498,754.2,-0.017208,2.764967,-0.017537,-0.012602
754.22,2.776481,-0.013589,754.22,-0.014576,2.763651,-0.012274,-0.017866
754.24,2.773849,-0.006023,754.24,-0.046487,2.761348,-0.006023,-0.015892
754.26,2.776152,-0.011616,754.26,-0.015563,2.759374,-0.009642,-0.014905
754.28,2.777468,-0.042211,754.28,-0.024117,2.77352,-0.015892,-0.016879
754.3,2.778784,-0.018195,754.3,-0.017537,2.777797,-0.011287,-0.015234
754.32,2.782073,-0.021156,754.32,-0.017866,2.767598,-0.012931,-0.017208
754.34,2.775165,-0.028393,754.34,-0.019511,2.762335,-0.01326,-0.014247
754.36,2.774507,-0.01326,754.36,-0.015563,2.765953,-0.015892,-0.017866
754.38,2.771217,-0.018195,754.38,-0.013918,2.765953,-0.010629,-0.027407
754.4,2.775165,-0.013589,754.4,-0.015892,2.762335,-0.013918,-0.022143
754.42,2.772204,-0.015563,754.42,-0.019182,2.768585,-0.009971,-0.015892
754.44,2.771546,-0.017537,754.44,-0.014576,2.761677,-0.009313,-0.014905
754.46,2.773849,-0.009971,754.46,-0.018853,2.763322,-0.014576,-0.017537
754.48,2.772204,-0.011287,754.48,-0.022143,2.762993,-0.014247,-0.008655
754.5,2.77352,-0.013589,754.5,-0.015234,2.767598,-0.012274,-0.01655
754.52,2.769901,0.001215,754.52,-0.017866,2.762006,-0.014576,-0.014247
754.54,2.770559,-0.012602,754.54,-0.018195,2.767269,-0.009313,-0.017208
754.56,2.772204,-0.007997,754.56,-0.023788,2.769572,-0.01655,-0.029051
754.58,2.774836,-0.01655,754.58,-0.022143,2.761348,-0.015234,-0.020498
754.6,2.771875,-0.014576,754.6,-0.025433,2.757729,-0.015892,-0.013589
754.62,2.774836,-0.017208,754.62,-0.022143,2.763322,-0.008326,-0.019182
754.64,2.782073,-0.014576,754.64,-0.012931,2.766282,-0.014576,-0.017537
754.66,2.770888,-0.050435,754.66,-0.012931,2.762335,-0.015563,-0.018195
754.68,2.771875,-0.019182,754.68,-0.013589,2.753123,-0.010958,-0.022143
754.7,2.772204,-0.014247,754.7,-0.01326,2.7574,-0.013589,-0.014247
754.72,2.771546,-0.018524,754.72,-0.019182,2.759703,-0.038263,-0.014576
754.74,2.770888,-0.011287,754.74,-0.017208,2.761019,-0.011287,-0.017208
754.76,2.768256,-0.010629,754.76,-0.016879,2.759703,-0.024117,-0.034315
754.78,2.769572,-0.014247,754.78,-0.019511,2.764309,-0.035302,-0.011945
754.8,2.764309,-0.015563,754.8,-0.018195,2.759374,-0.017208,-0.023459
754.82,2.76694,-0.013589,754.82,-0.024775,2.76694,-0.018524,-0.015892
754.84,2.768914,-0.022472,754.84,-0.021814,2.761019,-0.014576,-0.022472
754.86,2.769572,-0.015892,754.86,-0.025104,2.755097,-0.047145,-0.023459
754.88,2.770559,-0.014576,754.88,-0.018853,2.759045,-0.013589,-0.032012
754.9,2.775494,-0.014905,754.9,-0.015234,2.756084,-0.048461,-0.018524
754.92,2.773849,-0.009313,754.92,-0.013589,2.758387,-0.014576,-0.016879
754.94,2.767927,-0.011287,754.94,-0.014905,2.759045,-0.014905,-0.018195
754.96,2.767927,-0.012602,754.96,-0.014576,2.761348,-0.035302,-0.028722
754.98,2.764967,-0.011616,754.98,-0.012274,2.757729,-0.014576,-0.068858
755,2.768585,-0.014905,755,-0.012602,2.753452,-0.016221,-0.021814
755.02,2.767598,-0.019182,755.02,-0.016221,2.761019,-0.01655,-0.017866
755.04,2.767269,-0.012274,755.04,-0.016879,2.752136,-0.012602,-0.022801
755.06,2.766611,-0.014247,755.06,-0.018853,2.753781,-0.014247,-0.022143
755.08,2.767269,-0.03925,755.08,-0.017208,2.756413,-0.013918,-0.021814
755.1,2.766611,-0.016221,755.1,-0.014576,2.755097,-0.018524,-0.017866
755.12,2.764967,-0.011287,755.12,-0.016879,2.753781,-0.000101,-0.018524
755.14,2.764638,-0.016221,755.14,-0.021156,2.755097,-0.013589,-0.030696
755.16,2.764638,-0.020169,755.16,-0.01655,2.761019,-0.017537,-0.021814
755.18,2.762664,-0.01326,755.18,-0.021156,2.757729,-0.012602,-0.018853
755.2,2.763322,-0.013589,755.2,-0.017537,2.748847,-0.01655,-0.011287
755.22,2.75082,-0.011616,755.22,-0.013918,2.758387,-0.019182,-0.020498
755.24,2.75082,-0.013589,755.24,-0.014576,2.759374,-0.011287,-0.006681
755.26,2.763651,-0.010958,755.26,-0.018853,2.756742,-0.007339,-0.014576
755.28,2.764638,-0.017537,755.28,-0.013589,2.756742,-0.019182,-0.021156
755.3,2.767269,-0.040237,755.3,-0.020498,2.745886,-0.008326,-0.0103
755.32,2.764638,-0.023459,755.32,-0.016879,2.754439,-0.014905,-0.017537
755.34,2.768256,-0.014247,755.34,-0.018853,2.75082,-0.021814,-0.020827
755.36,2.762006,-0.018524,755.36,-0.011616,2.749834,-0.017866,-0.015234
755.38,2.756742,-0.042869,755.38,-0.014576,2.749505,-0.016221,-0.015234
755.4,2.763651,-0.014247,755.4,-0.015234,2.751478,-0.028393,-0.040895
755.42,2.76069,-0.011287,755.42,-0.024117,2.752794,-0.011287,-0.019182
755.44,2.762006,-0.020169,755.44,-0.046158,2.749834,-0.013589,-0.017208
755.46,2.762335,-0.013589,755.46,-0.01326,2.750163,-0.018853,-0.01984
755.48,2.764967,-0.018524,755.48,-0.015892,2.746873,-0.010958,-0.015563
755.5,2.761348,-0.014247,755.5,-0.017866,2.747202,-0.01326,-0.012274
755.52,2.761348,-0.014576,755.52,-0.015892,2.752794,-0.029051,-0.020169
755.54,2.760032,-0.013918,755.54,-0.017866,2.752465,-0.014905,-0.02938
755.56,2.760032,-0.018195,755.56,-0.017208,2.748847,-0.010629,-0.012931
755.58,2.757729,-0.009971,755.58,-0.018853,2.752794,-0.012274,-0.014576
755.6,2.758387,-0.010629,755.6,-0.051093,2.751149,-0.01655,-0.020169
755.62,2.758716,-0.012602,755.62,-0.012931,2.75082,-0.008984,-0.01984
755.64,2.759703,-0.013918,755.64,-0.01655,2.750491,-0.013918,-0.020498
755.66,2.760032,-0.018524,755.66,-0.020498,2.751149,-0.034973,-0.01326
755.68,2.759374,-0.018524,755.68,-0.020169,2.752136,-0.009971,-0.020169
755.7,2.755426,-0.046816,755.7,-0.02313,2.755097,-0.019182,-0.011616
755.72,2.756742,-0.012931,755.72,-0.02313,2.748847,-0.010958,-0.05537
755.74,2.762006,-0.012602,755.74,-0.022143,2.749176,-0.004707,-0.015563
755.76,2.758058,-0.021485,755.76,-0.012602,2.752794,-0.042869,-0.013918
755.78,2.757729,-0.015563,755.78,-0.014905,2.75082,-0.013918,-0.015563
755.8,2.759374,-0.012274,755.8,-0.013589,2.745886,-0.01655,-0.017208
755.82,2.754439,-0.029709,755.82,-0.017537,2.745228,-0.01326,-0.018853
755.84,2.7574,-0.006023,755.84,-0.015563,2.745228,-0.011945,-0.010958
755.86,2.756742,-0.021814,755.86,-0.014905,2.743254,-0.01655,-0.013918
755.88,2.755426,-0.013589,755.88,-0.018524,2.742267,-0.013589,-0.017537
755.9,2.754768,-0.01655,755.9,-0.020169,2.743254,-0.01326,-0.014905
755.92,2.748518,-0.017537,755.92,-0.016221,2.745886,-0.017537,-0.017537
755.94,2.753123,-0.012602,755.94,-0.021814,2.744241,-0.012274,-0.016879
755.96,2.755755,-0.005694,755.96,-0.01655,2.73799,-0.013589,-0.008984
755.98,2.753452,-0.017208,755.98,-0.018524,2.741938,-0.018524,-0.014576
756,2.758716,-0.027078,756,-0.018853,2.743254,-0.018853,-0.017208
756.02,2.753452,-0.036618,756.02,-0.021814,2.743912,-0.013589,-0.024446
756.04,2.750491,-0.014905,756.04,-0.02313,2.754768,-0.016221,-0.016221
756.06,2.755755,-0.015234,756.06,-0.011287,2.748847,-0.012602,-0.018853
756.08,2.754439,-0.012274,756.08,-0.025433,2.743912,-0.004049,-0.020827
756.1,2.754768,-0.01326,756.1,-0.020169,2.739635,-0.007997,-0.017866
756.12,2.755755,-0.017208,756.12,-0.016221,2.742267,-0.006681,-0.015234
756.14,2.748518,-0.01655,756.14,-0.015892,2.735358,-0.01326,-0.022472
756.16,2.753781,-0.012602,756.16,-0.018853,2.740293,-0.038263,-0.01984
756.18,2.749176,-0.017208,756.18,-0.021156,2.738319,-0.013918,-0.013918
756.2,2.749176,-0.013589,756.2,-0.01326,2.74457,-0.011287,-0.018853
756.22,2.748518,-0.019511,756.22,-0.039579,2.743254,-0.013589,-0.018853
756.24,2.755097,-0.017866,756.24,-0.028064,2.738977,-0.011616,-0.018195
756.26,2.750163,-0.015892,756.26,-0.018524,2.738319,-0.010629,-0.024117
756.28,2.742925,-0.017208,756.28,-0.019511,2.749505,-0.01984,-0.017208
756.3,2.749176,-0.017208,756.3,-0.013918,2.744899,-0.010958,-0.023788
756.32,2.748518,-0.016879,756.32,-0.01984,2.74786,-0.020169,-0.017537
756.34,2.746873,-0.018195,756.34,-0.016221,2.748189,-0.008655,-0.016221
756.36,2.747531,-0.014576,756.36,-0.015234,2.740293,-0.012931,-0.015234
756.38,2.74786,-0.023459,756.38,-0.013918,2.74128,-0.016879,-0.021814
756.4,2.746544,-0.01326,756.4,-0.014247,2.743254,-0.013589,-0.014576
756.42,2.746873,-0.013918,756.42,-0.022472,2.736674,-0.0103,-0.015892
756.44,2.747531,-0.015892,756.44,-0.042869,2.741938,-0.012931,-0.017866
756.46,2.747202,-0.013589,756.46,-0.018524,2.738977,-0.018195,-0.015234
756.48,2.750163,-0.015234,756.48,-0.021156,2.740622,-0.011616,-0.013589
756.5,2.744241,-0.010958,756.5,-0.018853,2.738319,-0.01326,-0.018524
756.52,2.747531,-0.014905,756.52,-0.016221,2.734043,-0.015563,-0.012931
756.54,2.739306,-0.020169,756.54,-0.015563,2.735358,-0.014905,-0.013589
756.56,2.74786,-0.015234,756.56,-0.017866,2.738319,-0.011945,-0.01326
756.58,2.747531,-0.017866,756.58,-0.01655,2.739306,-0.019511,-0.018195
756.6,2.748189,-0.031683,756.6,-0.020169,2.737661,-0.012931,-0.015234
756.62,2.746215,-0.027078,756.62,-0.01655,2.739306,-0.0103,-0.016879
756.64,2.74128,-0.016221,756.64,-0.026091,2.738319,-0.01326,-0.020169
756.66,2.748189,-0.01326,756.66,-0.019182,2.73799,-0.015234,-0.014576
756.68,2.745886,-0.043527,756.68,-0.03925,2.722857,-0.015563,-0.020827
756.7,2.742925,-0.017866,756.7,-0.014247,2.752136,-0.02642,-0.014576
756.72,2.743912,-0.024775,756.72,-0.014247,2.741609,-0.012931,-0.016221
756.74,2.742925,-0.015234,756.74,-0.017208,2.742596,-0.016221,-0.015563
756.76,2.748518,-0.018853,756.76,-0.020498,2.740293,-0.012274,-0.020827
756.78,2.739964,-0.015234,756.78,-0.018524,2.734043,-0.015563,-0.02313
756.8,2.750163,-0.016879,756.8,-0.033657,2.741609,-0.005365,-0.041882
756.82,2.743254,-0.017208,756.82,-0.01984,2.742267,-0.017866,-0.01984
756.84,2.745228,-0.014576,756.84,-0.020498,2.740622,-0.011287,-0.01984
756.86,2.745228,-0.022472,756.86,-0.022801,2.741938,-0.037934,-0.014247
756.88,2.74128,-0.017866,756.88,-0.016221,2.735687,-0.010958,-0.014247
756.9,2.74457,-0.013918,756.9,-0.015892,2.733714,-0.012602,-0.012274
756.92,2.740622,-0.014247,756.92,-0.017537,2.738648,-0.027736,-0.031354
756.94,2.741609,-0.014247,756.94,-0.017866,2.7347,-0.018195,-0.033986
756.96,2.745557,-0.015892,756.96,-0.017208,2.740622,-0.012931,-0.008984
756.98,2.741609,-0.018524,756.98,-0.033657,2.738319,-0.011945,-0.019182
757,2.739635,-0.046158,757,-0.018195,2.739635,-0.009313,-0.020169
757.02,2.737661,-0.019182,757.02,-0.016879,2.730424,-0.016879,-0.014576
757.04,2.742596,-0.017208,757.04,-0.021814,2.732398,-0.012602,-0.014905
757.06,2.741938,-0.016221,757.06,-0.024775,2.737332,-0.001088,-0.018524
757.08,2.743912,-0.018524,757.08,-0.022143,2.735358,-0.021156,-0.021485
757.1,2.741938,-0.012931,757.1,-0.017866,2.7347,-0.009642,-0.01984
757.12,2.738977,-0.018853,757.12,-0.015892,2.73174,-0.009971,-0.012602
757.14,2.738648,-0.014905,757.14,-0.018195,2.736345,-0.011945,-0.020827
757.16,2.738977,-0.013589,757.16,-0.018853,2.729108,-0.013589,-0.017208
757.18,2.740622,-0.015234,757.18,-0.015563,2.729766,-0.01655,-0.018524
757.2,2.744241,-0.016879,757.2,-0.029051,2.732069,-0.011287,-0.03596
757.22,2.733385,-0.017208,757.22,-0.01655,2.735687,-0.018853,-0.018524
757.24,2.727134,-0.017866,757.24,-0.006352,2.731411,-0.012931,-0.012274
757.26,2.736674,-0.020498,757.26,-0.022143,2.726805,-0.013918,-0.014576
757.28,2.737332,-0.014576,757.28,-0.022143,2.725489,-0.006352,-0.018853
757.3,2.740951,-0.022143,757.3,-0.044184,2.731082,-0.007339,-0.019182
757.32,2.736016,-0.014576,757.32,-0.019511,2.726147,-0.018195,-0.015234
757.34,2.739306,-0.017866,757.34,-0.020827,2.725489,-0.015892,-0.020498
757.36,2.724173,-0.024775,757.36,-0.022143,2.722528,-0.0103,-0.033986
757.38,2.737003,-0.012602,757.38,-0.028393,2.726476,-0.030367,-0.022801
757.4,2.737003,-0.012274,757.4,-0.015892,2.724502,-0.018195,-0.016221
757.42,2.737003,-0.011945,757.42,-0.018195,2.733385,-0.017537,-0.01655
757.44,2.739306,-0.00372,757.44,-0.018853,2.726805,-0.007997,-0.013918
757.46,2.739306,-0.018853,757.46,-0.046816,2.737332,-0.0103,-0.018853
757.48,2.742267,-0.014576,757.48,-0.022472,2.729437,0.003517,-0.014247
757.5,2.737661,-0.015563,757.5,-0.012602,2.7347,-0.012602,-0.036289
757.52,2.7347,-0.008326,757.52,-0.016879,2.719238,-0.016221,-0.017208
757.54,2.737661,-0.012931,757.54,-0.010958,2.72516,-0.011616,-0.017208
757.56,2.735358,-0.015563,757.56,-0.016879,2.726476,-0.011287,-0.014247
757.58,2.7347,-0.015563,757.58,-0.018853,2.727792,-0.014905,-0.029051
757.6,2.736674,-0.010958,757.6,-0.018195,2.719567,-0.012602,-0.020498
757.62,2.733714,-0.014905,757.62,-0.017208,2.725489,-0.014905,-0.014905
757.64,2.736016,0.001215,757.64,-0.022801,2.727463,-0.009313,-0.030367
757.66,2.735687,-0.017866,757.66,-0.019511,2.714962,-0.013918,-0.029709
757.68,2.736345,-0.021156,757.68,-0.018853,2.715949,-0.044513,-0.01984
757.7,2.735687,-0.014247,757.7,-0.018524,2.727463,-0.015234,-0.017866
757.72,2.726476,-0.021156,757.72,-0.054383,2.723186,-0.01326,-0.013918
757.74,2.733385,-0.011616,757.74,-0.016221,2.72187,-0.018195,-0.022472
757.76,2.734372,-0.059317,757.76,-0.036947,2.723515,-0.004049,-0.010629
757.78,2.734043,-0.012274,757.78,-0.019182,2.712988,-0.011616,-0.045171
757.8,2.737332,-0.01326,757.8,-0.018524,2.729108,-0.009971,-0.014247
757.82,2.719567,-0.021814,757.82,-0.014576,2.727463,-0.013589,-0.016879
757.84,2.736016,-0.029709,757.84,-0.020169,2.722857,-0.012602,-0.018524
757.86,2.730753,-0.015234,757.86,-0.018524,2.721212,-0.006023,-0.015563
757.88,2.728779,-0.043855,757.88,-0.022801,2.722857,-0.012274,-0.013918
757.9,2.730095,-0.019511,757.9,-0.021156,2.719896,-0.016221,-0.015563
757.92,2.730753,-0.014576,757.92,-0.018195,2.723515,-0.006023,-0.022472
757.94,2.729766,-0.033328,757.94,-0.013589,2.723186,-0.011616,-0.026091
757.96,2.733714,-0.003391,757.96,-0.017866,2.707066,-0.018853,-0.01984
757.98,2.730424,-0.015892,757.98,-0.013589,2.720883,-0.010629,-0.019182
758,2.723186,-0.020169,758,-0.014905,2.721212,-0.012931,-0.012931
758.02,2.726476,-0.010629,758.02,-0.018524,2.716607,-0.01984,-0.018195
758.04,2.727463,-0.017208,758.04,-0.020169,2.720883,-0.012602,-0.019182
758.06,2.72845,-0.022472,758.06,-0.021156,2.715949,-0.018195,-0.020498
758.08,2.73174,-0.015234,758.08,-0.013589,2.71562,-0.014247,-0.01326
758.1,2.728121,-0.01984,758.1,-0.015892,2.719567,-0.012602,-0.018853
758.12,2.726805,-0.01326,758.12,-0.016879,2.716278,-0.015234,-0.013918
758.14,2.727134,-0.012274,758.14,-0.012274,2.707724,-0.011616,-0.020169
758.16,2.724502,-0.011945,758.16,-0.021485,2.71562,-0.012602,-0.03925
758.18,2.718581,-0.014576,758.18,-0.017866,2.713646,-0.014905,-0.015234
758.2,2.726476,-0.013589,758.2,-0.014576,2.711343,-0.008655,-0.025762
758.22,2.721212,-0.01655,758.22,-0.022801,2.706079,-0.009971,-0.013589
758.24,2.72187,-0.020169,758.24,-0.020498,2.715291,-0.007668,-0.016221
758.26,2.72516,-0.022801,758.26,-0.022143,2.708053,-0.004707,-0.015892
758.28,2.720883,-0.017208,758.28,-0.013589,2.707395,-0.013589,-0.0455
758.3,2.723844,-0.016221,758.3,-0.018195,2.707066,0.004175,-0.019182
758.32,2.719238,-0.015234,758.32,-0.016221,2.723515,-0.009971,-0.015234
758.34,2.717594,-0.022143,758.34,-0.020827,2.709698,-0.017208,-0.017208
758.36,2.717265,-0.014247,758.36,-0.015563,2.710027,-0.009642,-0.013918
758.38,2.717594,-0.017537,758.38,-0.017208,2.717594,-0.01326,-0.01655
758.4,2.713975,-0.020169,758.4,-0.013918,2.707395,-0.029709,-0.020827
758.42,2.716936,-0.007668,758.42,-0.018524,2.70904,-0.009313,-0.012274
758.44,2.716936,-0.035631,758.44,-0.014905,2.715949,-0.014576,-0.02642
758.46,2.712988,-0.015234,758.46,-0.016221,2.704105,-0.011945,-0.01984
758.48,2.714633,-0.01984,758.48,-0.015563,2.70575,-0.013918,-0.020169
758.5,2.714304,-0.017537,758.5,-0.015234,2.708382,-0.008655,-0.01326
758.52,2.714962,-0.01984,758.52,-0.021485,2.707395,-0.014247,-0.020498
758.54,2.712659,-0.017866,758.54,-0.020827,2.703119,-0.009313,-0.014905
758.56,2.712659,-0.016221,758.56,-0.032012,2.706408,-0.014247,-0.016221
758.58,2.712659,-0.015892,758.58,-0.040566,2.693578,-0.020169,-0.018195
758.6,2.712001,-0.020827,758.6,-0.015234,2.702132,-0.015563,-0.034644
758.62,2.713317,-0.016221,758.62,-0.014247,2.702132,-0.014247,-0.012602
758.64,2.700816,-0.014576,758.64,-0.012602,2.697855,-0.012602,-0.010958
758.66,2.71233,-0.032999,758.66,-0.015892,2.701474,-0.021814,-0.017537
758.68,2.707395,-0.01326,758.68,-0.014576,2.685354,-0.011616,-0.016879
758.7,2.708053,-0.014247,758.7,-0.038592,2.702461,-0.012602,-0.020498
758.72,2.706737,-0.020169,758.72,-0.01655,2.705421,-0.01655,-0.020498
758.74,2.697197,-0.018524,758.74,-0.017866,2.700487,-0.014247,-0.016879
758.76,2.707724,-0.017866,758.76,-0.015892,2.702132,-0.014247,-0.019182
758.78,2.708382,-0.013918,758.78,-0.01326,2.702461,-0.014247,-0.024775
758.8,2.710027,-0.031683,758.8,-0.012931,2.703776,-0.014247,-0.015892
758.82,2.703776,-0.019182,758.82,-0.014905,2.700816,-0.009313,-0.013918
758.84,2.703776,-0.014247,758.84,-0.000759,2.697855,-0.020498,-0.021156
758.86,2.707066,-0.016879,758.86,-0.015563,2.701474,-0.009642,-0.019182
758.88,2.70575,-0.014905,758.88,-0.01984,2.702132,-0.015234,-0.018195
758.9,2.701145,-0.014576,758.9,-0.01655,2.697526,-0.01326,-0.017866
758.92,2.709369,-0.018853,758.92,-0.012931,2.692262,-0.008984,-0.020827
758.94,2.701803,-0.02313,758.94,-0.027736,2.699829,-0.005694,-0.005036
758.96,2.698184,-0.013918,758.96,-0.028393,2.697855,-0.011616,-0.012274
758.98,2.703119,-0.020827,758.98,-0.021485,2.698513,-0.0103,-0.012931
759,2.702132,-0.013918,759,-0.021156,2.697526,-0.013589,-0.011287
759.02,2.701145,-0.015892,759.02,-0.050106,2.69292,-0.014905,-0.02313
759.04,2.6995,-0.029709,759.04,-0.022472,2.695223,-0.011287,-0.013918
759.06,2.705092,-0.016221,759.06,-0.011945,2.694565,-0.012274,0.000228
759.08,2.698513,-0.013589,759.08,-0.033657,2.699171,-0.014576,-0.01984
759.1,2.704105,-0.01984,759.1,-0.018195,2.693907,-0.034644,-0.012274
759.12,2.703119,-0.004378,759.12,-0.016221,2.691275,-0.014247,-0.018195
759.14,2.698513,-0.020169,759.14,-0.015892,2.693578,-0.008655,-0.016879
759.16,2.701803,-0.011616,759.16,-0.017208,2.697526,-0.022801,-0.01655
759.18,2.700158,-0.018195,759.18,-0.01984,2.695552,-0.00043,-0.021485
759.2,2.702461,-0.017208,759.2,-0.017208,2.685683,-0.016879,-0.041224
759.22,2.698842,-0.02313,759.22,-0.017208,2.693578,-0.010958,-0.018853
759.24,2.699171,-0.047803,759.24,-0.025762,2.688972,-0.01326,-0.030038
759.26,2.703448,-0.015234,759.26,-0.031025,2.692591,-0.011616,-0.018524
759.28,2.695881,-0.020498,759.28,-0.01326,2.690617,-0.008326,-0.012274
759.3,2.701803,-0.022143,759.3,-0.022472,2.690288,-0.019511,-0.018853
759.32,2.695223,-0.015563,759.32,-0.046816,2.68667,-0.010629,-0.017537
759.34,2.698513,-0.012274,759.34,-0.014576,2.68963,-0.010629,-0.012931
759.36,2.701145,-0.017537,759.36,-0.021814,2.689301,-0.01655,-0.017866
759.38,2.702132,-0.030367,759.38,-0.021814,2.689959,-0.009313,-0.018524
759.4,2.708053,-0.015563,759.4,-0.013918,2.68667,-0.006681,-0.012602
759.42,2.698842,-0.012931,759.42,-0.018524,2.692262,-0.013918,-0.015563
759.44,2.698513,-0.014905,759.44,-0.018195,2.688643,-0.012274,-0.025433
759.46,2.696539,-0.014576,759.46,-0.005036,2.677787,-0.018853,-0.076753
759.48,2.694894,-0.012602,759.48,-0.017208,2.688643,-0.01326,-0.009971
759.5,2.692591,-0.018195,759.5,-0.017537,2.689959,-0.009642,-0.018195
759.52,2.699171,-0.014576,759.52,-0.018524,2.688643,-0.014905,-0.018853
759.54,2.690288,-0.021156,759.54,-0.045829,2.68963,-0.014247,-0.01984
759.56,2.685683,-0.018524,759.56,-0.01655,2.693578,-0.009971,-0.021485
759.58,2.696539,-0.015563,759.58,-0.01326,2.687657,-0.015234,-0.009313
759.6,2.701145,-0.01984,759.6,-0.01326,2.688972,-0.0103,-0.016221
759.62,2.695881,-0.016879,759.62,-0.015892,2.690288,-0.011945,-0.015234
759.64,2.695552,-0.020169,759.64,-0.007997,2.689301,-0.016879,-0.06162
759.66,2.697855,-0.016879,759.66,-0.017208,2.68963,-0.016879,-0.017866
759.68,2.695223,-0.013918,759.68,-0.018524,2.683709,-0.013589,-0.017866
759.7,2.698513,-0.017866,759.7,-0.022801,2.688643,-0.011945,-0.019182
759.72,2.699171,-0.019182,759.72,-0.020498,2.688972,-0.014576,-0.016221
759.74,2.699829,-0.012931,759.74,-0.017537,2.687986,-0.015892,-0.015563
759.76,2.702132,-0.015234,759.76,-0.016221,2.684696,-0.011616,-0.019511
759.78,2.70279,-0.014905,759.78,-0.037934,2.68963,-0.011287,-0.007997
759.8,2.697855,-0.017866,759.8,-0.015892,2.688972,-0.017208,-0.021156
759.82,2.699171,-0.021156,759.82,-0.019182,2.689301,-0.012274,-0.019511
759.84,2.682393,-0.017208,759.84,-0.017208,2.69292,-0.011616,-0.011616
759.86,2.696539,-0.009971,759.86,-0.018853,2.690946,-0.008984,-0.011287
759.88,2.697526,-0.014247,759.88,-0.014905,2.688972,-0.01326,-0.014576
759.9,2.701145,-0.01655,759.9,-0.016879,2.685354,-0.012931,-0.015563
759.92,2.69621,-0.01655,759.92,-0.019511,2.689959,-0.01326,-0.022801
759.94,2.694894,-0.020169,759.94,-0.012602,2.693578,-0.010629,-0.016221
759.96,2.694565,-0.017866,759.96,-0.013918,2.685683,-0.0103,-0.018195
759.98,2.697197,-0.014247,759.98,-0.01655,2.688972,-0.011945,-0.011616
760,2.697197,-0.017208,760,-0.022143,2.691933,-0.01655,-0.014247
760.02,2.697197,-0.01984,,,2.686999,-0.009313,
760.04,2.696868,-0.015234,,,2.690617,-0.014905,
760.06,2.697526,-0.014247,,,2.688972,-0.009642,
760.08,2.693907,-0.007997,,,2.700487,-0.014576,
760.1,2.696868,-0.022143,,,2.678445,-0.009313,
760.12,2.69292,-0.029709,,,2.690946,-0.016879,
760.14,2.695881,-0.014247,,,2.690288,-0.015892,
760.16,2.689301,-0.015234,,,2.688314,-0.011945,
760.18,2.697197,-0.013589,,,2.692262,-0.008326,
760.2,2.693578,-0.023459,,,2.689959,-0.014576,
760.22,2.698513,-0.013589,,,2.692262,-0.0103,
760.24,2.6995,-0.01326,,,2.690617,-0.013589,
760.26,2.70575,-0.016221,,,2.690288,-0.011945,
