wl,hg_1,hg_2,bg_1,bg_2
311.56,0.029836,0.006478,0.009439,0.003189
311.58,0.020953,0.005491,0.007465,0.004504
311.6,0.017006,0.002531,0.010097,0.001215
311.62,0.013716,0.007136,0.009439,0.001873
311.64,0.009439,0.009768,0.008123,0.004175
311.66,0.00582,0.013387,0.010755,0.000557
311.68,0.010426,0.022927,0.006478,0.003846
311.7,0.008781,0.027862,0.008452,0.001544
311.72,0.007136,0.032797,0.008123,0.007465
311.74,0.007136,0.028191,0.007136,0.002531
311.76,0.008123,0.023914,0.006149,0.002202
311.78,0.008452,0.01898,0.00911,0.004504
311.8,0.008781,0.01569,0.007465,0.003189
311.82,0.006478,0.010097,0.00582,0.004175
311.84,0.006807,0.004175,0.008452,0.002531
311.86,0.00582,0.00582,0.005491,0.003846
311.88,0.006478,0.004504,0.006478,0.001215
311.9,0.00911,0.00582,0.005162,0.001544
311.92,0.00582,0.004504,0.004504,0.004175
311.94,0.008781,0.007794,0.006478,0.004175
311.96,0.006478,0.009768,0.007794,0.004175
311.98,0.011084,0.009439,0.007465,0.001544
312,0.006478,0.007465,0.006807,0.001873
312.02,0.006807,0.005162,0.005491,0.000557
312.04,0.008781,0.009439,0.008123,0.001215
312.06,0.006149,0.005162,0.007465,0.002202
312.08,0.011742,0.005491,0.006149,0.003846
312.1,0.008781,0.007465,0.006149,-0.00043
312.12,0.007465,0.004833,0.004175,0.004833
312.14,0.00911,0.007465,0.004504,0.003189
312.16,0.007794,0.00582,0.006807,0.003846
312.18,0.007794,0.00286,0.005491,0.003189
312.2,0.007465,0.006149,0.00582,0.003846
312.22,0.006807,0.00582,0.010097,0.002202
312.24,0.009439,0.006149,0.00582,0.00286
312.26,0.007465,0.010426,0.00582,0.001215
312.28,0.007136,0.006807,0.004504,0.000228
312.3,0.006149,0.004504,0.006478,0.004504
312.32,0.006478,0.006807,0.004504,0.002202
312.34,0.008452,0.007794,0.008123,0.001215
312.36,0.007794,0.005162,0.004504,0.000228
312.38,0.008123,0.003846,0.006807,0.00286
312.4,0.010097,0.006478,0.004833,0.001544
312.42,0.009439,0.005162,0.003189,0.004504
312.44,0.007465,0.005491,0.006807,0.004504
312.46,0.00582,0.004833,0.010097,0.005162
312.48,0.008123,0.008452,0.007136,0.002531
312.5,0.008452,0.003846,0.007465,0.002202
312.52,0.004175,0.004833,0.006149,0.003189
312.54,0.006478,0.004833,0.007794,0.001873
312.56,0.008781,0.006149,0.004833,0.001873
312.58,0.009439,0.00911,0.005491,0.001215
312.6,0.006478,0.00582,0.006149,0.004504
312.62,0.007465,0.003189,0.004504,-0.000101
312.64,0.010755,0.005162,0.006807,-0.000759
312.66,0.008123,0.005491,0.004833,0.001215
312.68,0.010097,0.007136,0.009439,-0.002075
312.7,0.008123,0.007136,0.004175,0.000886
312.72,0.007794,0.006149,0.008123,0.001544
312.74,0.006149,0.009768,0.008123,0.001873
312.76,0.008123,0.003846,0.006807,0.001215
312.78,0.007136,0.006807,0.007136,0.000886
312.8,0.008781,0.007465,0.003846,0.001544
312.82,0.008781,0.006807,0.004504,0.002202
312.84,0.008452,0.00911,0.006807,0.001873
312.86,0.003846,0.007465,0.006149,-0.000101
312.88,0.006149,0.007136,0.005162,0.000228
312.9,0.008781,0.004833,0.007465,-0.000101
312.92,0.010097,0.005162,0.005491,0.001873
312.94,0.007465,0.006807,0.00911,0.002202
312.96,0.010426,0.007465,0.008781,-0.00043
312.98,0.007794,0.007794,0.007136,0.002531
313,0.008123,0.007465,0.006807,0.001544
313.02,0.00911,0.004175,0.007465,0.001544
313.04,0.010755,0.006807,0.007136,0.00286
313.06,0.008452,0.00582,0.00911,-0.000759
313.08,0.007136,0.005162,0.007794,0.002202
313.1,0.009439,0.004833,0.007794,0.000228
313.12,0.007794,0.006149,0.007794,-0.000101
313.14,0.004833,0.004504,0.007136,0.001215
313.16,0.011742,0.003846,0.008123,0.001544
313.18,0.008781,0.003189,0.007465,0.00286
313.2,0.007465,0.007465,0.008452,0.000228
313.22,0.00911,0.005162,0.006807,0.002531
313.24,0.005162,0.003517,0.006478,0.000886
313.26,0.010097,0.005491,0.007465,0.001873
313.28,0.00582,0.005491,0.007136,0.001873
313.3,0.009768,0.006478,0.007794,-0.001417
313.32,0.007136,0.006149,0.006149,0.002202
313.34,0.007465,0.005162,0.006807,0.001873
313.36,0.007136,0.006149,0.008781,0.004833
313.38,0.008452,0.005162,0.00911,0.003846
313.4,0.005491,0.001544,0.007136,0.004833
313.42,0.006807,0.006478,0.008452,0.003517
313.44,0.004833,0.005491,0.005491,0.002531
313.46,0.006149,0.006807,0.005491,0.000228
313.48,0.007465,0.008123,0.007465,0.004175
313.5,0.007136,0.006807,0.006149,0.003517
313.52,0.005162,0.006478,0.006807,-0.000101
313.54,0.006478,0.00582,0.00582,0.000557
313.56,0.008781,0.005162,0.007794,0.003517
313.58,0.008123,0.004833,0.009439,-0.000101
313.6,0.006149,0.005162,0.005162,0.005162
313.62,0.006478,0.006807,0.006807,0.004833
313.64,0.006149,0.004833,0.00911,0.002531
313.66,0.010755,0.00582,0.005491,0.000557
313.68,0.006478,0.007136,0.007465,-0.00043
313.7,0.006478,0.006478,0.006807,0.001873
313.72,0.008123,0.007465,0.005162,0.001215
313.74,0.008452,0.005162,0.008452,0.00286
313.76,0.007465,0.008452,0.006149,0.003189
313.78,0.009439,0.00582,0.00582,0.000886
313.8,0.008123,0.008452,0.004175,0.003517
313.82,0.009768,0.007794,0.007136,0.001873
313.84,0.007136,0.006807,0.006478,0.000228
313.86,0.006478,0.010097,0.006478,0.000228
313.88,0.006807,0.008123,0.007794,0.002202
313.9,0.008123,0.006807,0.004504,-0.00043
313.92,0.006478,0.004833,0.00582,0.000886
313.94,0.007465,0.004833,0.005162,0.00286
313.96,0.008123,0.006149,0.004175,0.000557
313.98,0.006149,0.005162,0.005162,0.001544
314,0.012729,0.003846,0.006478,0.003517
314.02,0.006478,0.006478,0.010097,0.000886
314.04,0.007465,0.007465,0.006478,0.004175
314.06,0.008123,0.005162,0.009768,-0.00043
314.08,0.006149,0.005162,0.00286,0.003846
314.1,0.008123,0.005491,0.00582,0.004833
314.12,0.011413,0.007136,0.004833,0.001215
314.14,0.00911,0.005491,0.005162,-0.000759
314.16,0.008781,0.004175,0.005162,0.002531
314.18,0.007465,0.011413,0.006149,0.001544
314.2,0.009439,0.006149,0.008123,0.004833
314.22,0.007794,0.004175,0.007465,0.000557
314.24,0.009439,0.007794,0.003189,0.003189
314.26,0.008452,0.004504,0.007136,0.00286
314.28,0.008123,0.006478,0.006807,0.002531
314.3,0.005162,0.005162,0.009439,0.000557
314.32,0.009768,0.004504,0.005162,0.004175
314.34,0.008452,0.004833,0.007136,-0.000101
314.36,0.007465,0.007465,0.007136,-0.002075
314.38,0.008123,0.006807,0.005162,0.001873
314.4,0.007136,0.008123,0.005491,0.002531
314.42,0.00582,0.005491,0.005491,-0.000101
314.44,0.006478,0.006807,0.005162,0.000228
314.46,0.006478,0.007136,0.005491,-0.000759
314.48,0.008123,0.008452,0.004175,0.000228
314.5,0.006149,0.007136,0.006478,0.00286
314.52,0.005491,0.005491,0.004175,0.000557
314.54,0.007136,0.009768,0.006478,0.000557
314.56,0.010426,0.005162,0.007136,0.002531
314.58,0.005162,0.006478,0.003846,0.000886
314.6,0.00582,0.006478,0.006478,0.003517
314.62,0.010426,0.007465,0.003846,0.000886
314.64,0.008123,0.00582,0.005162,0.003189
314.66,0.007136,0.006149,0.003846,0.002202
314.68,0.008123,0.008123,0.003517,0.003189
314.7,0.007136,0.006807,0.003517,0.00286
314.72,0.008452,0.008452,0.005491,0.000886
314.74,0.006478,0.008452,0.005162,0.000557
314.76,0.006807,0.006478,0.006478,0.001873
314.78,0.008781,0.007136,0.006149,0.001873
314.8,0.008123,0.003846,0.003517,0.003846
314.82,0.009439,0.006807,0.005491,-0.000759
314.84,0.005162,0.007794,0.004175,0.001544
314.86,0.009768,0.004504,0.004175,0.002531
314.88,0.008123,0.005162,0.002202,0.000557
314.9,0.006149,0.005491,0.004175,0.003517
314.92,0.009439,0.005162,0.007465,0.000886
314.94,0.008781,0.008452,0.005162,0.002531
314.96,0.006149,0.004833,0.00582,0.000557
314.98,0.006807,0.00911,0.004833,0.001215
315,0.007794,0.007465,0.007794,-0.001088
315.02,0.006149,0.00582,0.008452,-0.003391
315.04,0.007794,0.00582,0.004504,0.004175
315.06,0.00582,0.006807,0.005162,0.002202
315.08,0.008452,0.00582,0.006478,0.005162
315.1,0.007794,0.006149,0.006149,0.002531
315.12,0.008123,0.007794,0.003517,0.002202
315.14,0.006478,0.002202,0.006478,0.001544
315.16,0.009439,0.003846,0.003517,0.005162
315.18,0.006149,0.003517,0.006149,0.001215
315.2,0.006807,0.006149,0.006807,0.000886
315.22,0.009768,0.003846,0.007794,0.00286
315.24,0.008781,0.005162,0.007794,-0.000759
315.26,0.00582,0.007465,0.005491,0.000886
315.28,0.004504,0.007136,0.006807,0.001215
315.3,0.010097,0.00286,0.008123,-0.000101
315.32,0.010426,0.00582,0.005491,-0.000759
315.34,0.008781,0.005491,0.007136,0.002531
315.36,0.007136,0.005162,0.006478,0.002202
315.38,0.00582,0.00582,0.00582,0.00286
315.4,0.011084,0.007136,0.007794,0.001873
315.42,0.009768,0.007794,0.008123,0.000228
315.44,0.00582,0.00582,0.006149,-0.000101
315.46,0.006478,0.004175,0.00582,-0.001088
315.48,0.007465,0.004833,0.00582,-0.000759
315.5,0.008781,0.00582,0.004833,0.000557
315.52,0.007465,0.004504,0.004833,0.000228
315.54,0.007136,0.004833,0.00582,0.002202
315.56,0.009439,0.004504,0.008452,-0.000759
315.58,0.009439,0.007465,0.006478,0.000886
315.6,0.005162,0.004175,0.005491,0.004504
315.62,0.007465,0.006149,0.003846,0.003189
315.64,0.011084,0.009439,0.007794,-0.000101
315.66,0.008781,0.00582,0.006478,0.001873
315.68,0.006807,0.006807,0.007794,0.003189
315.7,0.00582,0.009768,0.005162,0.002202
315.72,0.008452,0.007794,0.006149,0.002531
315.74,0.007794,0.004504,0.005162,0.005162
315.76,0.007465,0.008123,0.00582,0.001873
315.78,0.00582,0.008123,0.005491,0.000886
315.8,0.007136,0.007794,0.005162,0.004175
315.82,0.006807,0.006807,0.005491,0.002531
315.84,0.00582,0.005162,0.005491,0.002202
315.86,0.007136,0.007465,0.004175,-0.001417
315.88,0.009439,0.004504,0.008452,0.003189
315.9,0.007136,0.007465,0.005491,0.001544
315.92,0.005491,0.00582,0.004833,0.003189
315.94,0.00911,0.00582,0.007136,0.000886
315.96,0.007794,0.007465,0.00582,0.00286
315.98,0.007794,0.004833,0.009768,0.002531
316,0.006149,0.008123,0.006807,0.000886
316.02,0.007794,0.007465,0.009439,0.001544
316.04,0.011084,0.005491,0.007465,0.002202
316.06,0.009439,0.007794,0.005162,0.000886
316.08,0.009439,0.003846,0.007465,0.004833
316.1,0.00582,0.006478,0.00582,0.001215
316.12,0.008452,0.004175,0.008452,0.000228
316.14,0.009768,0.006478,0.006807,0.000228
316.16,0.008123,0.006478,0.007136,0.000886
316.18,0.011413,0.005491,0.006807,0.004504
316.2,0.009768,0.003189,0.006149,0.001544
316.22,0.006149,0.006478,0.008123,0.003846
316.24,0.008781,0.004504,0.006478,0.000228
316.26,0.008452,0.005491,0.008452,0.002531
316.28,0.008452,0.005162,0.006149,-0.00043
316.3,0.008452,0.00582,0.005491,0.002202
316.32,0.010426,0.005491,0.008123,0.001215
316.34,0.011084,0.006478,0.007465,0.003517
316.36,0.012729,0.003517,0.004833,0.000228
316.38,0.011413,0.006807,0.006478,0.003189
316.4,0.00911,0.004504,0.006478,0.000228
316.42,0.010097,0.005162,0.007465,0.002531
316.44,0.007465,0.00286,0.011084,0.001873
316.46,0.010097,0.005491,0.006807,0.001873
316.48,0.011084,0.005162,0.008123,0.001544
316.5,0.00911,0.007465,0.008781,0.004504
316.52,0.011084,0.004833,0.007136,-0.00043
316.54,0.010426,0.004504,0.010426,0.001544
316.56,0.012071,0.004175,0.007794,0.003189
316.58,0.010755,0.006149,0.006478,0.003846
316.6,0.011084,0.006478,0.007465,0.001873
316.62,0.010097,0.003189,0.006807,0.00286
316.64,0.008452,0.004833,0.006807,0.000886
316.66,0.007794,0.004504,0.006478,0.000886
316.68,0.007465,0.005162,0.008123,0.004175
316.7,0.012071,0.006807,0.008781,0.003846
316.72,0.012071,0.006149,0.006478,0.00286
316.74,0.007465,0.007136,0.00911,0.002202
316.76,0.007794,0.007465,0.00582,0.001873
316.78,0.014374,0.004175,0.006149,-0.00043
316.8,0.008781,0.003846,0.009439,0.003846
316.82,0.009768,0.006807,0.007465,0.001544
316.84,0.00911,0.002531,0.007794,0.001215
316.86,0.010755,0.00582,0.006478,0.003189
316.88,0.009439,0.003846,0.00582,-0.001417
316.9,0.010426,0.007794,0.010097,-0.000759
316.92,0.008452,0.006807,0.008452,0.001544
316.94,0.011084,0.005491,0.00582,-0.00043
316.96,0.007794,0.004833,0.007465,-0.00043
316.98,0.011084,0.007794,0.00911,0.000886
317,0.006478,0.006149,0.007136,0.000557
317.02,0.008123,0.00582,0.007465,0.002531
317.04,0.007794,0.004504,0.010426,-0.000101
317.06,0.010097,0.001873,0.011084,0.003846
317.08,0.006478,0.007794,0.007794,-0.00043
317.1,0.011413,0.005491,0.008781,0.001544
317.12,0.007794,0.00911,0.006478,0.00286
317.14,0.00911,0.00582,0.007794,-0.000759
317.16,0.011742,0.00582,0.007465,0.000228
317.18,0.009768,0.005162,0.007136,-0.000101
317.2,0.007794,0.009439,0.00582,0.000228
317.22,0.00582,0.004833,0.008781,0.000557
317.24,0.009768,0.011742,0.004833,0.001544
317.26,0.010755,0.003846,0.004833,0.000228
317.28,0.010426,0.004833,0.009439,-0.000759
317.3,0.00911,0.005162,0.006478,0.003189
317.32,0.010097,0.004504,0.010097,-0.000101
317.34,0.008781,0.006149,0.00911,-0.00043
317.36,0.0124,0.007136,0.00911,0.000886
317.38,0.009768,0.008123,0.008123,0.00286
317.4,0.010426,0.005162,0.006478,0.001544
317.42,0.0124,0.003517,0.00911,-0.000101
317.44,0.006478,0.006807,0.006478,0.002531
317.46,0.008452,0.009768,0.008781,-0.001088
317.48,0.008452,0.006478,0.007794,0.002531
317.5,0.009768,0.006807,0.007794,0.001544
317.52,0.009439,0.006478,0.006478,0.001873
317.54,0.010426,0.008123,0.007465,0.002202
317.56,0.008123,0.006149,0.006478,0.003846
317.58,0.006807,0.006807,0.009768,0.00286
317.6,0.011084,0.008123,0.008781,0.002531
317.62,0.007794,0.006478,0.004504,0.003189
317.64,0.008452,0.006807,0.005491,0.001215
317.66,0.008781,0.008123,0.009439,0.001544
317.68,0.00911,0.006807,0.00911,0.000228
317.7,0.009439,0.004833,0.008123,-0.000101
317.72,0.010755,0.006478,0.00582,0.000886
317.74,0.00911,0.006478,0.012071,-0.002075
317.76,0.011084,0.008123,0.007136,0.002531
317.78,0.007465,0.007136,0.006807,0.001544
317.8,0.009768,0.006478,0.010097,-0.000759
317.82,0.008452,0.004504,0.007794,0.000228
317.84,0.008452,0.005162,0.006478,0.001215
317.86,0.012729,0.006149,0.00911,0.001215
317.88,0.007465,0.007136,0.007794,0.002202
317.9,0.008781,0.007136,0.005162,0.000886
317.92,0.008123,0.005491,0.009439,-0.00043
317.94,0.009439,0.006478,0.004833,0.000886
317.96,0.010097,0.004504,0.007465,-0.000759
317.98,0.009768,0.006478,0.003189,0.00286
318,0.009439,0.007136,0.010097,0.001873
318.02,0.011742,0.004833,0.006149,-0.000759
318.04,0.008781,0.005491,0.008123,0.000228
318.06,0.00911,0.006149,0.007794,0.003846
318.08,0.00911,0.006478,0.006478,0.001544
318.1,0.010097,0.007465,0.010097,0.000557
318.12,0.010097,0.004504,0.011084,0.002202
318.14,0.012071,0.008123,0.009768,0.000557
318.16,0.009439,0.002202,0.007465,0.003517
318.18,0.009768,0.005491,0.010097,0.002531
318.2,0.009768,0.006807,0.00911,0.00286
318.22,0.011742,0.005162,0.007465,0.000557
318.24,0.008123,0.010097,0.009439,0.001873
318.26,0.00911,0.008123,0.007465,0.000228
318.28,0.010755,0.004175,0.010755,0.000557
318.3,0.008452,0.007794,0.010426,0.003189
318.32,0.00911,0.006807,0.00911,-0.001746
318.34,0.00911,0.006807,0.003846,0.001544
318.36,0.007794,0.007136,0.006807,0.004504
318.38,0.010097,0.007136,0.009768,0.003517
318.4,0.005491,0.006478,0.006478,0.001544
318.42,0.008123,0.005162,0.007465,0.001544
318.44,0.008123,0.006478,0.009439,0.002531
318.46,0.010426,0.004175,0.009439,0.00286
318.48,0.009439,0.006478,0.006807,0.001873
318.5,0.007136,0.007465,0.007136,-0.000101
318.52,0.00911,0.006807,0.010097,0.003517
318.54,0.008781,0.005162,0.007136,0.000886
318.56,0.011413,0.006149,0.00911,0.000228
318.58,0.005162,0.008452,0.007136,0.005162
318.6,0.008123,0.006807,0.007136,0.002531
318.62,0.007465,0.007794,0.009439,0.002202
318.64,0.007465,0.009439,0.008452,0.003846
318.66,0.008123,0.006478,0.005162,0.003846
318.68,0.009768,0.006149,0.006478,0.005162
318.7,0.009768,0.007136,0.007794,0.00286
318.72,0.007136,0.00911,0.005491,0.001873
318.74,0.008123,0.007136,0.006478,0.004833
318.76,0.011742,0.007136,0.008123,0.000886
318.78,0.006149,0.004504,0.009439,0.004833
318.8,0.007465,0.006807,0.009768,0.004175
318.82,0.007465,0.008781,0.004504,0.003189
318.84,0.011084,0.00582,0.005491,0.001873
318.86,0.011084,0.007136,0.004175,0.001873
318.88,0.009768,0.007136,0.009768,0.004833
318.9,0.006478,0.006149,0.006478,0.003846
318.92,0.010097,0.007794,0.009768,0.000886
318.94,0.007794,0.004833,0.00582,-0.001088
318.96,0.009768,0.006478,0.008452,0.000886
318.98,0.007136,0.010426,0.009439,0.001873
319,0.00582,0.007465,0.009439,0.001215
319.02,0.006807,0.007465,0.010426,0.000886
319.04,0.00911,0.007136,0.005491,-0.003062
319.06,0.00911,0.008452,0.009439,0.006478
319.08,0.006807,0.007136,0.007794,0.002531
319.1,0.007794,0.00911,0.005491,0.003189
319.12,0.006149,0.008781,0.009768,0.003517
319.14,0.008123,0.006478,0.008123,0.004504
319.16,0.007794,0.007136,0.009439,0.004833
319.18,0.009439,0.008123,0.010097,0.002531
319.2,0.010097,0.006478,0.010426,0.00286
319.22,0.008452,0.006807,0.008452,0.003189
319.24,0.00582,0.006478,0.011084,0.000886
319.26,0.006807,0.007465,0.0124,0.001215
319.28,0.007136,0.009439,0.007794,0.00286
319.3,0.008452,0.007794,0.010755,0.000228
319.32,0.010755,0.010097,0.007465,0.00286
319.34,0.008123,0.007465,0.008781,0.003846
319.36,0.00911,0.006478,0.009768,0.002202
319.38,0.008123,0.00582,0.011413,0.003189
319.4,0.007465,0.006478,0.010755,0.001873
319.42,0.006807,0.007794,0.009439,0.001873
319.44,0.009768,0.006149,0.009439,0.000557
319.46,0.010426,0.009439,0.007136,0.006149
319.48,0.008452,0.005162,0.008123,0.001215
319.5,0.008123,0.007465,0.007794,0.003846
319.52,0.007465,0.008123,0.010426,0.003517
319.54,0.008781,0.004175,0.00911,-0.00043
319.56,0.00582,0.009439,0.008781,0.000228
319.58,0.008452,0.00582,0.011742,0.000228
319.6,0.011742,0.00582,0.007136,0.000886
319.62,0.008781,0.004833,0.00911,0.002531
319.64,0.006807,0.007465,0.008781,0.000886
319.66,0.006149,0.007465,0.009768,0.001544
319.68,0.005491,0.006807,0.006478,0.002531
319.7,0.007136,0.008123,0.00911,0.001544
319.72,0.005162,0.008123,0.008781,0.004504
319.74,0.010097,0.005491,0.010755,0.000886
319.76,0.008452,0.006807,0.009768,0.000228
319.78,0.007136,0.006478,0.008452,0.003517
319.8,0.006807,0.006807,0.009439,0.000228
319.82,0.006478,0.006807,0.010755,0.003517
319.84,0.006807,0.004504,0.006478,0.00286
319.86,0.008123,0.006149,0.009439,0.004175
319.88,0.009439,0.005491,0.008781,0.001215
319.9,0.007136,0.006478,0.007136,0.004175
319.92,0.008452,0.004175,0.010097,0.001544
319.94,0.006478,0.006149,0.008781,0.00582
319.96,0.008123,0.004833,0.00911,0.003846
319.98,0.006149,0.005162,0.008781,0.000886
320,0.003517,0.006149,0.007465,0.004833
320.02,0.004833,0.006807,0.009439,-0.000101
320.04,0.008452,0.008452,0.010426,0.002202
320.06,0.004833,0.008123,0.00911,0.002531
320.08,0.008452,0.006807,0.007136,0.001215
320.1,0.003846,0.008123,0.007465,0.002531
320.12,0.004175,0.004833,0.011084,0.001544
320.14,0.007136,0.008123,0.007465,0.001544
320.16,0.008123,0.007465,0.007465,0.002202
320.18,0.006807,0.00911,0.008452,0.002531
320.2,0.007794,0.008123,0.00911,0.002202
320.22,0.007794,0.007136,0.010426,0.002531
320.24,0.007465,0.006149,0.007794,0.001544
320.26,0.007794,0.008452,0.009439,0.001544
320.28,0.007136,0.003517,0.007465,0.002531
320.3,0.007136,0.010755,0.008781,0.003189
320.32,0.004175,0.004504,0.006149,0.001873
320.34,0.00582,0.006807,0.009439,0.005491
320.36,0.005162,0.006807,0.010097,0.00286
320.38,0.006149,0.005162,0.010755,0.003189
320.4,0.00582,0.007136,0.007794,0.000557
320.42,0.006807,0.003846,0.00911,0.002531
320.44,0.007136,0.006149,0.010097,0.005162
320.46,0.00582,0.008452,0.009439,0.00286
320.48,0.004175,0.007794,0.00582,0.002202
320.5,0.006478,0.006149,0.008123,0.003846
320.52,0.008781,0.007136,0.010097,0.002531
320.54,0.006149,0.005491,0.011413,0.000557
320.56,0.010426,0.005162,0.007794,0.004504
320.58,0.009768,0.007136,0.006478,0.003189
320.6,0.008123,0.006807,0.007794,0.001873
320.62,0.006478,0.008123,0.008781,0.003517
320.64,0.005162,0.008123,0.00911,0.003846
320.66,0.005162,0.007136,0.007465,0.001215
320.68,0.007465,0.005162,0.007136,0.002202
320.7,0.007794,0.005162,0.008781,0.001873
320.72,0.00582,0.006478,0.010755,0.004175
320.74,0.007794,0.008123,0.007794,0.00582
320.76,0.008781,0.006478,0.00911,0.003189
320.78,0.006149,0.005162,0.007136,0.001544
320.8,0.008123,0.007465,0.006478,0.003189
320.82,0.007465,0.007794,0.006807,0.002531
320.84,0.007465,0.003846,0.008123,0.003846
320.86,0.00582,0.006478,0.006807,0.004175
320.88,0.007136,0.008123,0.007136,0.004504
320.9,0.007136,0.007794,0.00582,0.003846
320.92,0.007136,0.004504,0.006478,0.002531
320.94,0.005491,0.004833,0.007136,0.004833
320.96,0.007136,0.00582,0.006478,0.002531
320.98,0.008123,0.007465,0.008123,0.003189
321,0.009439,0.004504,0.005162,0.003517
321.02,0.00582,0.004504,0.006149,0.003846
321.04,0.007794,0.003189,0.007794,0.002202
321.06,0.006807,0.00582,0.00911,0.00286
321.08,0.007794,0.009439,0.007136,0.00286
321.1,0.00582,0.008781,0.010097,0.005162
321.12,0.007465,0.006149,0.004175,0.006478
321.14,0.007136,0.008123,0.00286,0.002531
321.16,0.006149,0.003517,0.004504,0.004175
321.18,0.006807,0.001873,0.007794,0.004175
321.2,0.009439,0.00582,0.007794,0.002531
